sim,a_skill,s_skill,eps_outside,U_outside_total,choice,feasible_firm_1,feasible_firm_2,feasible_firm_3,feasible_firm_4,feasible_firm_5,feasible_firm_6,feasible_firm_7,feasible_firm_8,feasible_firm_9,feasible_firm_10,eps_firm_1,eps_firm_2,eps_firm_3,eps_firm_4,eps_firm_5,eps_firm_6,eps_firm_7,eps_firm_8,eps_firm_9,eps_firm_10,U_firm_1,U_firm_2,U_firm_3,U_firm_4,U_firm_5,U_firm_6,U_firm_7,U_firm_8,U_firm_9,U_firm_10
425,1.8851964569274136,9.322480946023001,0.9956688886114825,0.9956688886114825,1,True,False,True,False,False,False,False,False,False,False,-0.5675551680021759,0.36600657798972847,-1.0312239352819124,0.1400618967176594,0.8399582824201857,-0.363155584237211,-0.21383341053817329,0.7740701377301481,1.2165569038232438,-0.19010405822824245,2.0843211720242856,-inf,-0.45964079216138687,-inf,-inf,-inf,-inf,-inf,-inf,-inf
426,-1.8934354827668516,5.5438490063287365,-0.21483076016224234,-0.21483076016224234,0,False,False,False,False,False,False,False,False,False,False,-1.157442858169449,0.7611223861049569,-0.26373527677068476,-0.1624930093863012,3.7209252422549595,-0.33536881619405745,2.47486041346487,2.2212803102004166,0.9158571632901299,-0.19290142285060227,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
427,-2.2071703729785597,5.230114116117028,0.2264593028576755,0.2264593028576755,0,False,False,False,False,False,False,False,False,False,False,0.15320398614412,0.475269687169526,0.29635666510874614,0.13941270021049246,0.5700166936373676,0.36902606363062074,0.4257212802658243,-0.18758366818916994,0.17880574895709983,3.6324049626949395,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
428,1.210654453671383,8.64793894276697,-0.23235122631533336,-0.23235122631533336,1,True,False,True,False,False,False,False,False,False,False,0.8933535962660114,2.076551645755631,0.8006772983926015,0.25435097514238714,-0.3035494698600986,-0.46097126803139704,2.7114215079542463,1.6619788328381622,1.0360067233447903,1.8489108487234376,3.545229936292473,-inf,1.372260441513127,-inf,-inf,-inf,-inf,-inf,-inf,-inf
429,0.47990231533593086,7.917186804431519,0.43640501263779446,0.43640501263779446,3,False,False,True,False,False,False,False,False,False,False,-0.4978801101922599,2.1673204478018806,1.985586176386321,-0.5347050541319404,4.4380586497826195,0.635084458708484,2.104690820742587,-0.24855997149918682,-0.031220089456583746,0.9061603917955465,-inf,-inf,2.5571693195068463,-inf,-inf,-inf,-inf,-inf,-inf,-inf
430,0.997130226119483,8.434414715215071,0.07951512657284977,0.07951512657284977,1,True,False,True,False,False,False,False,False,False,False,0.5208211080842259,0.17688524676931758,-0.6059781424067109,-0.2420335438168455,2.5717173642850146,0.9931549248488571,0.5802570173555328,1.4596903157223144,3.404323381226712,-1.3259060790829,3.172697448110687,-inf,-0.03439499928618539,-inf,-inf,-inf,-inf,-inf,-inf,-inf
431,-0.10217390242480051,7.335110586670788,2.678572219545693,2.678572219545693,0,False,False,True,False,False,False,False,False,False,False,1.8863489407785594,-0.5031548205059765,0.2197849001685112,1.7473859938217389,-0.9500947324792598,0.14006416507943542,4.394457254962736,1.2861128934869819,2.3429052230602387,1.3134388693024637,-inf,-inf,0.7913680432890366,-inf,-inf,-inf,-inf,-inf,-inf,-inf
432,1.7231801586015036,9.160464647697092,-1.0322487649469991,-1.0322487649469991,1,True,False,True,False,False,False,False,False,False,False,0.5355991487123053,0.6046106889761953,-0.5499045400174828,5.557060518767559,0.7416848612148939,-0.695869720327014,0.6941412549776739,0.053974620954536,-0.3597793611449154,0.7469326171577566,3.187475488738767,-inf,0.021678603103042704,-inf,-inf,-inf,-inf,-inf,-inf,-inf
433,1.4209254160624378,8.858209905158025,-0.6213423250573549,-0.6213423250573549,1,True,False,True,False,False,False,False,False,False,False,1.5078181754116662,5.485839573703897,2.2282669381495883,0.0553662609319041,0.6063396184011661,0.23671684409668883,0.25515482859187777,0.25903148773975365,1.9606004103060617,0.9806852775492688,4.159694515438128,-inf,2.799850081270114,-inf,-inf,-inf,-inf,-inf,-inf,-inf
434,1.7460885770213845,9.183373066116973,0.5420302755496041,0.5420302755496041,1,True,False,True,False,False,False,False,False,False,False,3.2022910865148395,0.37441170237941157,-0.025267910243731144,-0.6083081487203176,-0.1284285103823844,0.6127502521442691,0.6150494218865525,0.028474980898720782,0.0212023654269693,1.4596419410863013,5.8541674265413,-inf,0.5463152328767944,-inf,-inf,-inf,-inf,-inf,-inf,-inf
435,-2.5387526592787286,4.898531829816859,1.0411596601965138,1.0411596601965138,0,False,False,False,False,False,False,False,False,False,False,0.031348180427655116,-1.2289383992484448,-0.2975742938937844,0.05210469512645764,2.7727772833356497,-1.165678639557146,0.32226961927585795,-0.5788972849426213,-0.0880078798775428,-0.9942393072712177,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
436,-0.950915146629635,6.486369342465953,0.3902021309692644,0.3902021309692644,3,False,False,True,False,False,False,False,False,False,False,-0.15140182116475717,3.2959625539353956,3.923498985248544,1.112244111684826,0.18847052861963462,0.9966553256492952,0.10487155230964099,0.6886688170840812,-0.21431595512927337,-1.187300131315624,-inf,-inf,4.495082128369069,-inf,-inf,-inf,-inf,-inf,-inf,-inf
437,-4.045480277748965,3.3918042113466234,-1.505440535738616,-1.505440535738616,0,False,False,False,False,False,False,False,False,False,False,-0.6767795092116204,0.1756516234589668,2.0549736239622187,-0.10162369468073756,-0.9262506396127258,-0.005098036776905824,0.3541869664291148,2.2092560398398313,-0.019939522760618975,1.0008643609869121,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
438,1.0042757616273248,8.441560250722913,-0.24735898219033287,-0.24735898219033287,1,True,False,True,False,False,False,False,False,False,False,1.205596896379849,-0.36389080502747934,-0.12037141795128804,2.6683124844484527,2.568390371007627,1.4025674915159192,1.6348859957974837,-1.4042156478433165,-0.1686538625705544,-0.6901558413275547,3.8574732364063102,-inf,0.45121172516923747,-inf,-inf,-inf,-inf,-inf,-inf,-inf
439,-0.7999808760358849,6.637303613059704,0.09228413168037647,0.09228413168037647,3,False,False,True,False,False,False,False,False,False,False,-0.499059754691266,-0.5888804754779788,0.5975936163592582,2.6327590511232106,-0.8295311471023803,0.3521064564167164,-0.558538892800263,-1.0713541440111929,2.0879587906462196,1.3012403776334323,-inf,-inf,1.1691767594797837,-inf,-inf,-inf,-inf,-inf,-inf,-inf
440,1.874255955737098,9.311540444832685,0.13235082940726747,0.13235082940726747,1,True,False,True,False,False,False,False,False,False,False,-0.8069855058166356,0.13060562435562012,-0.6528924586276897,1.1288841577913042,1.897077379370632,-0.7869019223420833,1.503162311162582,1.2858641779291748,0.2935081223051472,2.615682338783016,1.8448908342098256,-inf,-0.08130931550716425,-inf,-inf,-inf,-inf,-inf,-inf,-inf
441,-0.07229168072526966,7.364992808370318,2.3157164978517626,2.3157164978517626,3,False,False,True,False,False,False,False,False,False,False,0.2632394639197431,-0.5441200862051873,2.703827802249012,-0.1763903512870239,-0.45016096291005636,4.154894042736746,-1.2208638987868783,0.9672871062572079,0.241684747683272,-1.5261412794941702,-inf,-inf,3.2754109453695377,-inf,-inf,-inf,-inf,-inf,-inf,-inf
442,1.9818536432904046,9.419138132385992,0.3857746365396149,0.3857746365396149,4,True,False,True,True,False,False,False,False,False,False,-0.16101407247707614,-1.408552383350693,0.8952788709459186,2.3888782834983178,-0.7152386835444912,5.637428344803663,-0.5942021278922124,-0.9043719890092908,1.3420419408971316,-0.18873194419166722,2.4908622675493852,-inf,1.4668620140664441,5.818002990152042,-inf,-inf,-inf,-inf,-inf,-inf
443,-1.4011366496993376,6.03614783939625,0.5840505259563089,0.5840505259563089,3,False,False,True,False,False,False,False,False,False,False,0.014115276637782835,1.203867056505325,1.7407841537726136,5.752351327056671,0.1288998673435972,2.0600834336098077,-0.5261184460364736,0.3305073806659485,-0.4466395562301831,1.2623350232353119,-inf,-inf,2.312367296893139,-inf,-inf,-inf,-inf,-inf,-inf,-inf
444,1.2200682530535487,8.657352742149136,0.11655814708111006,0.11655814708111006,1,True,False,True,False,False,False,False,False,False,False,-0.8607533398948644,0.6318610004791625,-0.05851732863580292,0.3510440949570873,-0.03248491975261686,-0.47243399063986014,2.775363115612067,-0.321692992576218,-0.8072163349235928,-0.4220904767663942,1.791123000131597,-inf,0.5130658144847225,-inf,-inf,-inf,-inf,-inf,-inf,-inf
445,0.704148527556112,8.1414330166517,0.7520540183452045,0.7520540183452045,1,True,False,True,False,False,False,False,False,False,False,0.507572828650827,-0.30540178535554235,1.5405159906787995,1.3702335871841584,0.5290414784162883,0.23639896066927554,-0.21743421511185188,0.9679983627111526,0.40890158479451105,0.97178565620434,3.1594491686772885,-inf,2.112099133799325,-inf,-inf,-inf,-inf,-inf,-inf,-inf
446,1.849252769806092,9.28653725890168,3.473799982429393,3.473799982429393,0,True,False,True,False,False,False,False,False,False,False,-0.49649114117266796,-0.056137797931431775,0.0444654906991173,0.5060283803869913,-0.0867427843279183,1.3587439829107244,0.6577722029093594,2.725036840301167,3.199565840979728,5.05677467806182,2.1553851988537933,-inf,0.6160486338196428,-inf,-inf,-inf,-inf,-inf,-inf,-inf
447,-0.6454008921490691,6.791883596946519,-1.1462962264597716,-1.1462962264597716,3,False,False,True,False,False,False,False,False,False,False,2.154125492863814,-0.17147956842226436,2.341962066997588,-0.2301382668574561,-1.154545032567903,-0.010202241396813824,2.008592635190354,-0.8218855151721701,0.8573381825330132,1.0578789573287375,-inf,-inf,2.9135452101181136,-inf,-inf,-inf,-inf,-inf,-inf,-inf
448,-1.9988525791726115,5.4384319099229765,0.35202583761855216,0.35202583761855216,0,False,False,False,False,False,False,False,False,False,False,0.8454002073420479,-0.5725468478369705,3.754016022349836,1.1336532270711874,-0.737097120618719,0.8368396295122914,-0.4198835092572847,-0.9176085393756043,0.1992235869616038,-0.3461850963818445,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
449,-0.20341785950056776,7.2338666295950205,0.6061273693754093,0.6061273693754093,0,False,False,True,False,False,False,False,False,False,False,3.19861951758528,2.224368335935271,0.010859361946592793,0.834102373382987,1.0910135008644117,-0.8897285401605884,-0.02740915039451454,-0.583100381295832,2.445258227766934,1.4523328398443236,-inf,-inf,0.5824425050671183,-inf,-inf,-inf,-inf,-inf,-inf,-inf
450,0.9735253780207493,8.410809867116338,-0.19450307850913245,-0.19450307850913245,1,True,False,True,False,False,False,False,False,False,False,-0.4989974806027657,0.3398021158448157,-0.31865750054751185,0.0025918987278243807,0.5638092436379136,-1.0323683333978773,-1.5486618078924577,-0.038291454920622525,2.2038080221774226,0.19302646259833095,2.1528788594236956,-inf,0.25292564257301364,-inf,-inf,-inf,-inf,-inf,-inf,-inf
451,0.8920119700088762,8.329296459104464,0.029205512231240627,0.029205512231240627,1,True,False,True,False,False,False,False,False,False,False,0.5288154002174902,0.4638840737093789,-0.3314301542366515,-0.9557211964293382,1.9980791765881507,0.06083666826065019,0.05705002275923029,2.0062631581363055,3.888006831552397,1.5435270873026152,3.1806917402439514,-inf,0.24015298888387399,-inf,-inf,-inf,-inf,-inf,-inf,-inf
452,-1.7233601175818574,5.7139243715137304,-0.18564810826484762,-0.18564810826484762,0,False,False,False,False,False,False,False,False,False,False,-0.5331963610330858,0.35273463921315806,1.229753242108356,-1.4756208127168469,-1.7222629325369379,1.1235204093285511,0.9996361664648863,-1.4465015210902223,-0.8884746338316023,1.2155646124431048,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
453,-2.032933295715366,5.404351193380222,-1.5117835672837312,-1.5117835672837312,0,False,False,False,False,False,False,False,False,False,False,-0.5570575542284032,2.6642725410508716,0.4464223482966419,-0.5232555815067913,3.904423351897449,-0.25442830688323376,0.14591193531738347,0.1880888408179681,0.23049962851570863,0.25889341783726544,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
454,-1.4099641272644576,6.02732036183113,3.1620995598344965,3.1620995598344965,0,False,False,True,False,False,False,False,False,False,False,-0.41080291610977593,1.7119234186075425,0.48853421633198496,-0.695281336674222,1.0505280345874304,0.11058408154212071,0.10199242298198839,-0.9007643489837194,3.0502554758223606,0.15050300318660434,-inf,-inf,1.0601173594525104,-inf,-inf,-inf,-inf,-inf,-inf,-inf
455,0.7948838830677093,8.232168372163297,1.6924581370032885,1.6924581370032885,1,True,False,True,False,False,False,False,False,False,False,0.883651811214331,0.2704534891960569,0.7752530177081857,0.221888411874476,-0.8049843907842038,-0.13974957151761075,1.3152984727989179,0.8913336879274593,0.7347313431200447,1.148202034963899,3.5355281512407926,-inf,1.3468361608287112,-inf,-inf,-inf,-inf,-inf,-inf,-inf
456,0.7415300842710731,8.178814573366662,0.028788554972778185,0.028788554972778185,1,True,False,True,False,False,False,False,False,False,False,1.1444362959211243,-0.6648607338465486,0.39360843591207445,0.24024394414367128,2.010254696110009,1.1559957058131625,-1.1122155670982243,0.2922422696063748,-1.1995617916138361,-0.22119361741966612,3.7963126359475856,-inf,0.9651915790326,-inf,-inf,-inf,-inf,-inf,-inf,-inf
457,0.32153507262569925,7.758819561721287,-0.4925412874070889,-0.4925412874070889,3,False,False,True,False,False,False,False,False,False,False,3.086392719846126,0.9564182269924769,-0.34297950058402976,-0.22844912034725212,-1.5864204079591313,-0.3792232544107454,-0.8155558901437211,0.9866780114636954,0.6350112186338501,0.06587487883217566,-inf,-inf,0.22860364253649573,-inf,-inf,-inf,-inf,-inf,-inf,-inf
458,1.3121277322339542,8.749412221329543,0.2358817305850591,0.2358817305850591,1,True,False,True,False,False,False,False,False,False,False,-0.0788869251182948,-0.13189443687214852,1.0297547402339957,-0.030725686541598487,0.22283021571485337,0.27044509438541053,5.983133691628235,0.12802528073647085,-0.5912921804186048,-0.2975451585227643,2.5729894149081667,-inf,1.601337883354521,-inf,-inf,-inf,-inf,-inf,-inf,-inf
459,-0.9060661543976871,6.5312183346979005,0.16886139434794328,0.16886139434794328,0,False,False,True,False,False,False,False,False,False,False,-0.06795652121599063,2.2858306166287985,-0.9869074287974863,-0.3207749316019656,1.1777543477257622,2.8588793177398446,0.1787097039415763,6.097005236472861,2.665289194294971,1.8039300921941908,-inf,-inf,-0.4153242856769608,-inf,-inf,-inf,-inf,-inf,-inf,-inf
460,-1.238498500183339,6.198785988912249,0.05061095748437478,0.05061095748437478,0,False,False,True,False,False,False,False,False,False,False,0.23061403309831136,-0.7794321820777759,-0.9430245012808658,0.15066414103743958,0.6570312227007058,-0.295635502372807,3.955478317467253,-1.0382956335464528,-0.0300238729897349,3.280784963062298,-inf,-inf,-0.3714413581603403,-inf,-inf,-inf,-inf,-inf,-inf,-inf
461,1.1883703235712246,8.625654812666813,2.152719718483526,2.152719718483526,0,True,False,True,False,False,False,False,False,False,False,-0.548030918891412,-0.9564053346116947,-0.7380666193483543,0.8516958095015531,0.8458987464219256,-0.0014459320950289492,-0.8320618483112597,-0.21070842103171067,2.342202357842805,0.3580315184316001,2.1038454211350492,-inf,-0.16648347622782877,-inf,-inf,-inf,-inf,-inf,-inf,-inf
462,-1.0823922317664838,6.354892257329104,0.1586696717325134,0.1586696717325134,3,False,False,True,False,False,False,False,False,False,False,1.1973200599800136,0.5748085280313718,0.04893536728259619,1.6116055224788095,-0.6509652169085256,1.0493362709684535,-0.5608012465914869,1.8825927535293945,-0.22349726045201954,-0.4620250039369394,-inf,-inf,0.6205185104031217,-inf,-inf,-inf,-inf,-inf,-inf,-inf
463,1.1784533160579238,8.615737805153511,0.2600486578904192,0.2600486578904192,3,True,False,True,False,False,False,False,False,False,False,-0.7628579309839616,0.35682369669051317,1.9429878274470562,1.2227303507466294,1.7750315367160734,3.9458340365593054,0.9966355343024333,1.3410666295745666,-0.27465557276522207,0.017846931021863154,1.8890184090424997,-inf,2.514570970567582,-inf,-inf,-inf,-inf,-inf,-inf,-inf
464,1.768881497064918,9.206165986160507,-0.09137947815780145,-0.09137947815780145,1,True,False,True,False,False,False,False,False,False,False,1.922160458590827,2.834835260716651,0.16378247364470397,1.75933627750115,-0.6746389160422369,0.8539763908784981,0.7050321047690635,1.513063662538418,-0.8359470162806901,0.19682227000438124,4.574036798617288,-inf,0.7353656167652295,-inf,-inf,-inf,-inf,-inf,-inf,-inf
465,0.05351692076593906,7.490801409861527,1.2347022375237788,1.2347022375237788,0,False,False,True,False,False,False,False,False,False,False,0.5757606232195824,1.0205091709494964,-0.18887251829227084,2.4782543069138443,-1.0041806947602157,1.4564108468177563,1.0565179644705056,-0.36428168779963316,1.8227365915660212,3.218855690598662,-inf,-inf,0.3827106248282547,-inf,-inf,-inf,-inf,-inf,-inf,-inf
466,-2.523243476802418,4.91404101229317,-0.05119483506143111,-0.05119483506143111,0,False,False,False,False,False,False,False,False,False,False,2.384738677229715,-1.0155530049742605,-0.4312802151596511,-1.0201494209392772,1.1904159082310257,0.5503186063626448,0.4667085364133258,1.2681500470210292,-0.9640122347741189,-0.7948975451274434,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
467,-1.1074730376143778,6.32981145148121,-0.4677681044599632,-0.4677681044599632,0,False,False,True,False,False,False,False,False,False,False,0.10741352550649892,-0.2433951763601072,-1.2963515479541838,1.8751418481631699,1.6421643260741925,-0.45101442664150493,4.4582490902364365,2.4291444737091696,-0.3315726687491639,1.319077768012026,-inf,-inf,-0.7247684048336583,-inf,-inf,-inf,-inf,-inf,-inf,-inf
468,0.05148514450870137,7.4887696336042895,0.28813075072635935,0.28813075072635935,3,False,False,True,False,False,False,False,False,False,False,-0.665109734214775,0.6660095422729392,0.1810533130914622,0.15770543560981282,0.36195485673885414,1.4422128854209344,-1.334596554450256,2.625488776829416,-1.009783012007124,1.0029145857880615,-inf,-inf,0.7526364562119877,-inf,-inf,-inf,-inf,-inf,-inf,-inf
469,2.2868028016883564,9.724087290783945,0.8148078188345678,0.8148078188345678,6,True,False,True,True,False,True,False,False,False,False,-0.9017277496553819,-0.04620259296391418,-0.2879956999821569,1.9109444862739802,-0.2829056900068811,2.880508427358671,-0.25811997856348823,-0.937438910756165,1.129008730637174,-0.31549596741344227,1.7501485903710794,-inf,0.2835874431383686,5.340069192927704,-inf,8.339645144815844,-inf,-inf,-inf,-inf
470,-0.03451207587460857,7.40277241322098,-0.27775967899483633,-0.27775967899483633,3,False,False,True,False,False,False,False,False,False,False,-0.5920335009602973,2.774823755961065,0.14778288252832184,1.6149593711260921,-0.16797780908458226,1.0110949366762825,0.46505334666582326,0.23171734361428345,1.2283582014667578,-0.3640347648733904,-inf,-inf,0.7193660256488473,-inf,-inf,-inf,-inf,-inf,-inf,-inf
471,0.03934158617111985,7.476626075266708,2.610095476688709,2.610095476688709,0,False,False,True,False,False,False,False,False,False,False,1.200395105669288,0.7404592178462942,0.12216315717960019,0.13732900677490417,1.0469229944367753,-0.5982722973016571,0.9071653559811007,0.4997987027460146,1.7155938009435503,1.495208771358076,-inf,-inf,0.6937463003001256,-inf,-inf,-inf,-inf,-inf,-inf,-inf
472,0.23697055357097468,7.674255042666562,1.0181422541281617,1.0181422541281617,3,False,False,True,False,False,False,False,False,False,False,1.7113455946874454,0.018025335368383334,1.4984137862067326,0.07614006688896731,-0.14796021042972896,0.12443983649625574,0.26825668028492244,-1.9122249669893074,1.8454375968033527,1.7677427639212695,-inf,-inf,2.069996929327258,-inf,-inf,-inf,-inf,-inf,-inf,-inf
473,2.0438981612415374,9.481182650337125,3.7768278984689774,3.7768278984689774,1,True,False,True,True,False,True,False,False,False,False,3.3945151106134674,0.4755400006115617,0.8233985069573214,1.9482217047697108,0.28153754305935713,-0.2568082820013349,0.9679265101130283,-0.3912845614518919,0.19858247422666928,-0.26930711250222683,6.046391450639929,-inf,1.394981650077847,5.377346411423435,-inf,5.202328435455838,-inf,-inf,-inf,-inf
474,1.1442233685623542,8.581507857657943,0.44092567078034833,0.44092567078034833,1,True,False,True,False,False,False,False,False,False,False,1.096128282452506,3.393215299450267,1.7495094818421795,1.4074165332630941,1.5373670474145167,0.547011060018676,0.12800369078565416,-0.9153696445053461,2.4626119012713734,1.3771568438691975,3.7480046224789674,-inf,2.321092624962705,-inf,-inf,-inf,-inf,-inf,-inf,-inf
475,-0.715818809106067,6.721465679989521,0.1974095776328175,0.1974095776328175,3,False,False,True,False,False,False,False,False,False,False,-0.8942333659889883,-1.0923891563510861,2.7558522881048053,-0.22194168008170145,0.4980620074942821,3.0493851541535086,-0.9164399308046371,0.23053222937128987,-1.251862671029027,0.6116225161943596,-inf,-inf,3.327435431225331,-inf,-inf,-inf,-inf,-inf,-inf,-inf
476,-1.0322344122313711,6.405050076864217,2.967470523523903,2.967470523523903,0,False,False,True,False,False,False,False,False,False,False,-0.36108062584039263,-0.2425138464163857,1.1276719344800326,2.834401654596101,2.178038386719665,3.5140348794984377,2.9273750096206093,1.6091363395109601,0.2024150070228038,-0.6704392833222218,-inf,-inf,1.699255077600558,-inf,-inf,-inf,-inf,-inf,-inf,-inf
477,-0.8205328342872225,6.616751654808366,-0.02431765368153282,-0.02431765368153282,3,False,False,True,False,False,False,False,False,False,False,0.1506341225680241,0.425880173826584,2.0249322854952454,0.5962794940499305,2.9696410514432285,1.040445614120168,-1.3457766565059492,1.4313842062911994,0.24149404960485765,0.6541882875006806,-inf,-inf,2.596515428615771,-inf,-inf,-inf,-inf,-inf,-inf,-inf
478,0.9925058370958709,8.429790326191458,1.4734607579749512,1.4734607579749512,1,True,False,True,False,False,False,False,False,False,False,0.5711886117703335,1.4796530292265377,0.7350712307573328,2.852697355862674,2.5404814617875395,1.0366312022562598,4.04718800347955,1.7906384866997194,-1.3308618539672563,-0.45085182625899095,3.223064951796795,-inf,1.3066543738778584,-inf,-inf,-inf,-inf,-inf,-inf,-inf
479,-1.3020834542738664,6.135201034821722,2.681455033573305,2.681455033573305,0,False,False,True,False,False,False,False,False,False,False,-0.9512429529429111,-0.3892342463882198,1.4948401606560864,1.1112746527462691,0.11751307539955543,0.794979685259678,1.9782070081868988,0.016139856139714828,1.9389269103291757,0.909333007722561,-inf,-inf,2.0664233037766118,-inf,-inf,-inf,-inf,-inf,-inf,-inf
480,-0.45819763753162207,6.979086851563966,-0.932889609463399,-0.932889609463399,3,False,False,True,False,False,False,False,False,False,False,3.232817047560445,0.2579955279688084,0.9969150127146539,2.98990474514513,0.20050879053153256,0.2684785814735179,3.6856297506604867,-0.23795045403913978,0.5713091515939436,-1.860168247575457,-inf,-inf,1.5684981558351794,-inf,-inf,-inf,-inf,-inf,-inf,-inf
481,-1.352124972386887,6.085159516708702,0.32237513257328054,0.32237513257328054,3,False,False,True,False,False,False,False,False,False,False,-0.5107353299070567,0.897458859170065,1.820724062977892,-0.16003201465230674,-0.7420723029591416,-0.12012400023506911,-0.5020090853719225,0.35792858056421445,0.35472228071616246,0.5325607932569474,-inf,-inf,2.3923072060984176,-inf,-inf,-inf,-inf,-inf,-inf,-inf
482,1.3109321269461471,8.748216616041734,2.150333382484117,2.150333382484117,1,True,False,True,False,False,False,False,False,False,False,1.9085772687894174,0.6365129571232199,0.6949133725695719,-1.665330310177158,0.43593277606912845,-0.11425071016736647,-0.6135394281871484,3.229945633727143,0.4008693612480751,-0.08657676313322947,4.5604536088158785,-inf,1.2664965156900974,-inf,-inf,-inf,-inf,-inf,-inf,-inf
483,-0.30600304097325004,7.131281448122338,0.12099847544759684,0.12099847544759684,3,False,False,True,False,False,False,False,False,False,False,-1.0759872218580826,0.18052178200120753,-0.08825154525948466,0.370484786285011,1.915732969705593,1.58549852884446,2.6589886992502723,-0.7903552899319701,1.1082060634670956,2.3294419064026797,-inf,-inf,0.48333159786104085,-inf,-inf,-inf,-inf,-inf,-inf,-inf
484,-1.5961569444639003,5.8411275446316875,2.715445206795462,2.715445206795462,0,False,False,False,False,False,False,False,False,False,False,0.2801916253245883,3.734141899792655,0.6545284589362099,0.07460612006473517,1.394315813959403,0.10936796530191534,-0.4431017677617932,0.7208821874248633,0.43192476023052534,1.2197605636072355,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
485,-1.5419466760876317,5.895337813007957,0.17938729750397528,0.17938729750397528,0,False,False,False,False,False,False,False,False,False,False,1.2367777751538098,-0.25309444778651846,1.7823148835104436,0.4512492522152609,0.3189599624889626,0.2655457444079365,1.8264254333279677,0.8823457459792365,-0.8939572489184002,1.2034831397561359,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
